"2016-03-15T09:58:42.621Z", "load", "https://self-repair.mozilla.org/en-US/repair/", ""
"2016-03-15T09:58:52.014Z", "load", "http://toledo.kuleuven.be/", ""
"2016-03-15T09:58:54.312Z", "click", "http://toledo.kuleuven.be/", "http://toledo.kuleuven.be/portal"
"2016-03-15T09:58:54.318Z", "beforeunload", "http://toledo.kuleuven.be/", ""
"2016-03-15T09:58:54.437Z", "load", "https://toledo.kuleuven.be/portal/", ""
"2016-03-15T09:58:54.448Z", "beforeunload", "https://toledo.kuleuven.be/portal/", ""
"2016-03-15T09:58:54.940Z", "load", "https://idp.kuleuven.be/idp/view/login.htm", ""
"2016-03-15T09:58:56.229Z", "beforeunload", "https://idp.kuleuven.be/idp/view/login.htm", ""
"2016-03-15T09:58:56.486Z", "load", "https://idp.kuleuven.be/idp/profile/SAML2/POST/SSO", ""
"2016-03-15T09:58:56.494Z", "beforeunload", "https://idp.kuleuven.be/idp/profile/SAML2/POST/SSO", ""
"2016-03-15T09:58:57.337Z", "load", "https://toledo.kuleuven.be/portal/", ""
"2016-03-15T09:58:57.959Z", "polling", "https://toledo.kuleuven.be/portal/#/home", ""
"2016-03-15T09:59:00.816Z", "click", "https://toledo.kuleuven.be/portal/#/home", "https://owa.student.kuleuven.be/"
"2016-03-15T09:59:01.440Z", "load", "https://idp.kuleuven.be/idp/profile/SAML2/Redirect/SSO", ""
"2016-03-15T09:59:01.450Z", "beforeunload", "https://idp.kuleuven.be/idp/profile/SAML2/Redirect/SSO", ""
"2016-03-15T09:59:02.856Z", "load", "https://owa.student.kuleuven.be/owa/?authToken=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiIsIng1dCI6IjYwd19nR3FhNjBtV3NOSlYxZnlaY3RpVWlacyJ9.eyJhdWQiOiJ1cm46QXBwUHJveHk6Y29tIiwiaXNzIjoiaHR0cDovL2ZzLmt1bGV1dmVuLmJlL2FkZnMvc2VydmljZXMvdHJ1c3QiLCJpYXQiOjE0NTgwMzU5NDEsImV4cCI6MTQ1ODAzOTU0MSwicmVseWluZ3BhcnR5dHJ1c3RpZCI6IjcxMGYyMGRmLWQyMmEtZTUxMS04MGMyLTAwNTA1Njk0NjVlMyIsInVwbiI6InIwNDc5MzQ0QGt1bGV1dmVuLmJlIiwiY2xpZW50cmVxaWQiOiIwMDAwMDAwMC0wMDAwLTAwMDAtYWE0ZC0wMTgwMDcwODAwZTciLCJhdXRobWV0aG9kIjoidXJuOm9hc2lzOm5hbWVzOnRjOlNBTUw6Mi4wOmFjOmNsYXNzZXM6UHJldmlvdXNTZXNzaW9uIiwiYXV0aF90aW1lIjoiMjAxNi0wMy0xNVQwOTo1OTowMS4zMDJaIiwidmVyIjoiMS4wIn0.TMtojK7NGeu3qw543Jmd-ukzaPujW5WoiqqezKVQgUuYFGXn6oCKX_IuR4xPxN5AzyrHJRRwZA7fFsX3AkZmPLmEny_TBlIjI5zNgQjL4gzhVQGBXO8n1II0fg0IOxV9_Cv2JdAYtlISrTZ1rwbNx5VKgr18wR-205MXtAKMhd1rq5c7l5tIb_7jGiJjqfxo9beYGdguzX-wFqfV371w_wr75vFI3aBJw2jU5ec874ucg5J27jz5jzq8oO3jUDm1467j99WeVzFmPeXlTNs77KNANvyZ5XdTXsXqTJF3VgbyqaBsQPfNhDpn8keUjteMDyK8lepJqQjpBjJ4UOLZGA", ""
"2016-03-15T09:59:04.195Z", "polling", "https://owa.student.kuleuven.be/owa/?authToken=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiIsIng1dCI6IjYwd19nR3FhNjBtV3NOSlYxZnlaY3RpVWlacyJ9.eyJhdWQiOiJ1cm46QXBwUHJveHk6Y29tIiwiaXNzIjoiaHR0cDovL2ZzLmt1bGV1dmVuLmJlL2FkZnMvc2VydmljZXMvdHJ1c3QiLCJpYXQiOjE0NTgwMzU5NDEsImV4cCI6MTQ1ODAzOTU0MSwicmVseWluZ3BhcnR5dHJ1c3RpZCI6IjcxMGYyMGRmLWQyMmEtZTUxMS04MGMyLTAwNTA1Njk0NjVlMyIsInVwbiI6InIwNDc5MzQ0QGt1bGV1dmVuLmJlIiwiY2xpZW50cmVxaWQiOiIwMDAwMDAwMC0wMDAwLTAwMDAtYWE0ZC0wMTgwMDcwODAwZTciLCJhdXRobWV0aG9kIjoidXJuOm9hc2lzOm5hbWVzOnRjOlNBTUw6Mi4wOmFjOmNsYXNzZXM6UHJldmlvdXNTZXNzaW9uIiwiYXV0aF90aW1lIjoiMjAxNi0wMy0xNVQwOTo1OTowMS4zMDJaIiwidmVyIjoiMS4wIn0.TMtojK7NGeu3qw543Jmd-ukzaPujW5WoiqqezKVQgUuYFGXn6oCKX_IuR4xPxN5AzyrHJRRwZA7fFsX3AkZmPLmEny_TBlIjI5zNgQjL4gzhVQGBXO8n1II0fg0IOxV9_Cv2JdAYtlISrTZ1rwbNx5VKgr18wR-205MXtAKMhd1rq5c7l5tIb_7jGiJjqfxo9beYGdguzX-wFqfV371w_wr75vFI3aBJw2jU5ec874ucg5J27jz5jzq8oO3jUDm1467j99WeVzFmPeXlTNs77KNANvyZ5XdTXsXqTJF3VgbyqaBsQPfNhDpn8keUjteMDyK8lepJqQjpBjJ4UOLZGA#path=/mail", ""
"2016-03-15T09:59:07.497Z", "click", "https://toledo.kuleuven.be/portal/#/home", "https://p.cygnus.cc.kuleuven.be/webapps/tol-web-rs-bb-bb_bb60/goto_lu.do?batchUid=B-KUL-D0O39a-1516&entityId=urn%3Amace%3Akuleuven.be%3Akulassoc%3Akuleuven.be"
"2016-03-15T09:59:07.964Z", "load", "https://idp.kuleuven.be/idp/profile/SAML2/Redirect/SSO", ""
"2016-03-15T09:59:07.971Z", "beforeunload", "https://idp.kuleuven.be/idp/profile/SAML2/Redirect/SSO", ""
"2016-03-15T09:59:08.430Z", "load", "https://p.cygnus.cc.kuleuven.be/webapps/tol-web-rs-bb-bb_bb60/goto_nowhite.do?rdl=%2Fwebapps%2Fbb-auth-provider-shibboleth-bb_bb60%2Fexecute%2FshibbolethLogin%3FauthProviderId%3D_104_1%26returnUrl%3D%252Fwebapps%252Fblackboard%252Fexecute%252FcourseMain%253Fcourse_id%253D_659079_1&altVersion=0", ""
"2016-03-15T09:59:12.487Z", "load", "https://p.cygnus.cc.kuleuven.be/webapps/blackboard/content/listContent.jsp?course_id=_659079_1&content_id=_15186160_1", ""
"2016-03-15T09:59:21.881Z", "click", "https://owa.student.kuleuven.be/owa/?authToken=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiIsIng1dCI6IjYwd19nR3FhNjBtV3NOSlYxZnlaY3RpVWlacyJ9.eyJhdWQiOiJ1cm46QXBwUHJveHk6Y29tIiwiaXNzIjoiaHR0cDovL2ZzLmt1bGV1dmVuLmJlL2FkZnMvc2VydmljZXMvdHJ1c3QiLCJpYXQiOjE0NTgwMzU5NDEsImV4cCI6MTQ1ODAzOTU0MSwicmVseWluZ3BhcnR5dHJ1c3RpZCI6IjcxMGYyMGRmLWQyMmEtZTUxMS04MGMyLTAwNTA1Njk0NjVlMyIsInVwbiI6InIwNDc5MzQ0QGt1bGV1dmVuLmJlIiwiY2xpZW50cmVxaWQiOiIwMDAwMDAwMC0wMDAwLTAwMDAtYWE0ZC0wMTgwMDcwODAwZTciLCJhdXRobWV0aG9kIjoidXJuOm9hc2lzOm5hbWVzOnRjOlNBTUw6Mi4wOmFjOmNsYXNzZXM6UHJldmlvdXNTZXNzaW9uIiwiYXV0aF90aW1lIjoiMjAxNi0wMy0xNVQwOTo1OTowMS4zMDJaIiwidmVyIjoiMS4wIn0.TMtojK7NGeu3qw543Jmd-ukzaPujW5WoiqqezKVQgUuYFGXn6oCKX_IuR4xPxN5AzyrHJRRwZA7fFsX3AkZmPLmEny_TBlIjI5zNgQjL4gzhVQGBXO8n1II0fg0IOxV9_Cv2JdAYtlISrTZ1rwbNx5VKgr18wR-205MXtAKMhd1rq5c7l5tIb_7jGiJjqfxo9beYGdguzX-wFqfV371w_wr75vFI3aBJw2jU5ec874ucg5J27jz5jzq8oO3jUDm1467j99WeVzFmPeXlTNs77KNANvyZ5XdTXsXqTJF3VgbyqaBsQPfNhDpn8keUjteMDyK8lepJqQjpBjJ4UOLZGA#path=/mail", "https://people.cs.kuleuven.be/~bart.demoen/FCS/"
"2016-03-15T09:59:22.207Z", "load", "https://people.cs.kuleuven.be/~bart.demoen/FCS/", ""
"2016-03-15T09:59:33.349Z", "click", "https://people.cs.kuleuven.be/~bart.demoen/FCS/", "http://onderwijsaanbod.kuleuven.be/syllabi/e/H07Z7AE.htm"
"2016-03-15T09:59:33.357Z", "beforeunload", "https://people.cs.kuleuven.be/~bart.demoen/FCS/", ""
"2016-03-15T09:59:34.204Z", "load", "https://onderwijsaanbod.kuleuven.be/syllabi/e/H07Z7AE.htm", ""
"2016-03-15T09:59:34.251Z", "click", "https://onderwijsaanbod.kuleuven.be/syllabi/e/H07Z7AE.htm", "https://onderwijsaanbod.kuleuven.be/syllabi/e/H07Z7AE.htm#"
"2016-03-15T09:59:34.704Z", "polling", "https://onderwijsaanbod.kuleuven.be/syllabi/e/H07Z7AE.htm#activetab=doelstellingen_idp709968", ""
"2016-03-15T09:59:40.707Z", "polling", "https://onderwijsaanbod.kuleuven.be/syllabi/e/H07Z7AE.htm", ""
"2016-03-15T09:59:42.782Z", "beforeunload", "https://onderwijsaanbod.kuleuven.be/syllabi/e/H07Z7AE.htm", ""
"2016-03-15T09:59:42.875Z", "load", "https://people.cs.kuleuven.be/~bart.demoen/FCS/", ""
"2016-03-15T10:00:32.307Z", "click", "https://p.cygnus.cc.kuleuven.be/webapps/blackboard/content/listContent.jsp?course_id=_659079_1&content_id=_15186160_1", "https://p.cygnus.cc.kuleuven.be/webapps/blackboard/content/listContent.jsp?course_id=_659079_1&content_id=_15186161_1&mode=reset"
"2016-03-15T10:00:32.318Z", "beforeunload", "https://p.cygnus.cc.kuleuven.be/webapps/blackboard/content/listContent.jsp?course_id=_659079_1&content_id=_15186160_1", ""
"2016-03-15T10:00:34.096Z", "load", "https://p.cygnus.cc.kuleuven.be/webapps/blackboard/content/listContent.jsp?course_id=_659079_1&content_id=_15186161_1&mode=reset", ""
"2016-03-15T10:00:39.267Z", "click", "https://p.cygnus.cc.kuleuven.be/webapps/blackboard/content/listContent.jsp?course_id=_659079_1&content_id=_15186161_1&mode=reset", "https://p.cygnus.cc.kuleuven.be/webapps/blackboard/content/listContent.jsp?course_id=_659079_1&content_id=_17261024_1"
"2016-03-15T10:00:39.274Z", "beforeunload", "https://p.cygnus.cc.kuleuven.be/webapps/blackboard/content/listContent.jsp?course_id=_659079_1&content_id=_15186161_1&mode=reset", ""
"2016-03-15T10:00:40.625Z", "load", "https://p.cygnus.cc.kuleuven.be/webapps/blackboard/content/listContent.jsp?course_id=_659079_1&content_id=_17261024_1", ""
"2016-03-15T10:01:57.024Z", "load", "https://www.google.be/search?q=business+plan+example&ie=utf-8&oe=utf-8&gws_rd=cr&ei=lN3nVvfjB4ijU-OTvPgM", ""
"2016-03-15T10:02:08.026Z", "polling", "https://www.google.be/search?q=business+plan+example&ie=utf-8&oe=utf-8&gws_rd=cr&ei=lN3nVvfjB4ijU-OTvPgM#q=business+plan+sample+file+type:pdf", ""
"2016-03-15T10:02:24.521Z", "polling", "https://www.google.be/search?q=business+plan+example&ie=utf-8&oe=utf-8&gws_rd=cr&ei=lN3nVvfjB4ijU-OTvPgM#q=business+plan+sample+filetype:pdf", ""
"2016-03-15T10:03:41.359Z", "beforeunload", "https://www.google.be/search?q=business+plan+example&ie=utf-8&oe=utf-8&gws_rd=cr&ei=lN3nVvfjB4ijU-OTvPgM#q=business+plan+sample+filetype:pdf", ""
"2016-03-15T10:06:07.150Z", "click", "https://p.cygnus.cc.kuleuven.be/webapps/blackboard/content/listContent.jsp?course_id=_659079_1&content_id=_17261024_1", "https://p.cygnus.cc.kuleuven.be/webapps/blackboard/content/listContent.jsp?course_id=_659079_1&content_id=_15186160_1&mode=reset"
"2016-03-15T10:06:07.157Z", "beforeunload", "https://p.cygnus.cc.kuleuven.be/webapps/blackboard/content/listContent.jsp?course_id=_659079_1&content_id=_17261024_1", ""
"2016-03-15T10:06:08.884Z", "load", "https://p.cygnus.cc.kuleuven.be/webapps/blackboard/content/listContent.jsp?course_id=_659079_1&content_id=_15186160_1&mode=reset", ""
"2016-03-15T10:08:29.324Z", "load", "https://www.google.be/search?q=operational+plans+presentations&ie=utf-8&oe=utf-8&gws_rd=cr&ei=HN_nVrXZHMutUd6hl9AI", ""
"2016-03-15T10:08:33.001Z", "click", "https://www.google.be/search?q=operational+plans+presentations&ie=utf-8&oe=utf-8&gws_rd=cr&ei=HN_nVrXZHMutUd6hl9AI", "https://www.google.be/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0ahUKEwj_3qqhucLLAhXBoRQKHbWvC0oQFggcMAA&url=http%3A%2F%2Fwww.slideshare.net%2Fdpd%2Fchapter-4-strategic-and-operational-planning-presentation&usg=AFQjCNEZT3Vfq5Cq5oUbdUc-sxKqKPgzwQ"
"2016-03-15T10:08:34.272Z", "load", "http://www.slideshare.net/dpd/chapter-4-strategic-and-operational-planning-presentation", ""
"2016-03-15T10:08:41.057Z", "click", "https://www.google.be/search?q=operational+plans+presentations&ie=utf-8&oe=utf-8&gws_rd=cr&ei=HN_nVrXZHMutUd6hl9AI", "https://www.google.be/url?sa=t&rct=j&q=&esrc=s&source=web&cd=4&ved=0ahUKEwj_3qqhucLLAhXBoRQKHbWvC0oQFggvMAM&url=http%3A%2F%2Fwww.dpac.tas.gov.au%2F__data%2Fassets%2Fpdf_file%2F0003%2F228522%2FStrategic_Operational_and_Planning_Toolkit.pdf&usg=AFQjCNE1dAj0YzXLZwXUujuxl_j5Kq9cRQ"
"2016-03-15T10:08:43.527Z", "load", "http://www.dpac.tas.gov.au/__data/assets/pdf_file/0003/228522/Strategic_Operational_and_Planning_Toolkit.pdf", ""
