2016-03-16T:08:56:12.852Z, load, https://www.google.be/search?q=toledo&ie=utf-8&oe=utf-8&gws_rd=cr&ei=NQT1VsrgFILoywPVz7uICA, 
2016-03-16T:08:56:13.829Z, click, https://www.google.be/search?q=toledo&ie=utf-8&oe=utf-8&gws_rd=cr&ei=NQT1VsrgFILoywPVz7uICA, https://www.google.be/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0ahUKEwjj8u67wtvLAhXG8XIKHfCVAhMQFggoMAA&url=https%3A%2F%2Ftoledo.kuleuven.be%2F&usg=AFQjCNGhDbFi61MBsss_BXI9mLUQgNS22w
2016-03-16T:08:56:13.916Z, beforeunload, https://www.google.be/search?q=toledo&ie=utf-8&oe=utf-8&gws_rd=cr&ei=NQT1VsrgFILoywPVz7uICA, 
2016-03-16T:08:56:14.777Z, load, https://toledo.kuleuven.be/, 
2016-03-16T:08:56:15.730Z, click, https://toledo.kuleuven.be/, https://toledo.kuleuven.be/portal
2016-03-16T:08:56:16.102Z, load, https://toledo.kuleuven.be/portal/, 
2016-03-16T:08:56:15.740Z, beforeunload, https://toledo.kuleuven.be/, 
2016-03-16T:08:56:16.655Z, polling, https://toledo.kuleuven.be/portal/#/home, 
2016-03-16T:08:56:23.653Z, click, https://toledo.kuleuven.be/portal/#/home, https://p.cygnus.cc.kuleuven.be/webapps/tol-web-rs-bb-bb_bb60/goto_lu.do?batchUid=B-KUL-H0T25a-1516&entityId=urn%3Amace%3Akuleuven.be%3Akulassoc%3Akuleuven.be
2016-03-16T:08:56:23.678Z, beforeunload, https://toledo.kuleuven.be/portal/#/home, 
2016-03-16T:08:56:24.007Z, load, https://idp.kuleuven.be/idp/view/login.htm, 
2016-03-16T:08:56:25.498Z, beforeunload, https://idp.kuleuven.be/idp/view/login.htm, 
2016-03-16T:08:56:25.741Z, load, https://idp.kuleuven.be/idp/profile/SAML2/Redirect/SSO, 
2016-03-16T:08:56:25.748Z, beforeunload, https://idp.kuleuven.be/idp/profile/SAML2/Redirect/SSO, 
2016-03-16T:08:56:26.008Z, load, https://p.cygnus.cc.kuleuven.be/webapps/tol-web-rs-bb-bb_bb60/goto_nowhite.do?rdl=%2Fwebapps%2Fbb-auth-provider-shibboleth-bb_bb60%2Fexecute%2FshibbolethLogin%3FauthProviderId%3D_104_1%26returnUrl%3D%252Fwebapps%252Fblackboard%252Fexecute%252FcourseMain%253Fcourse_id%253D_670696_1&altVersion=0, 
2016-03-16T:08:56:28.562Z, load, https://p.cygnus.cc.kuleuven.be/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_670696_1&handle=announcements_entry&mode=view, 
2016-03-16T:08:56:31.007Z, click, https://p.cygnus.cc.kuleuven.be/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_670696_1&handle=announcements_entry&mode=view, https://p.cygnus.cc.kuleuven.be/webapps/blackboard/content/listContent.jsp?course_id=_670696_1&content_id=_15605359_1&mode=reset
2016-03-16T:08:56:32.378Z, load, https://p.cygnus.cc.kuleuven.be/webapps/blackboard/content/listContent.jsp?course_id=_670696_1&content_id=_15605359_1&mode=reset, 
2016-03-16T:08:56:31.016Z, beforeunload, https://p.cygnus.cc.kuleuven.be/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_670696_1&handle=announcements_entry&mode=view, 
